raceId,year,round,circuitId,driverId,constructorId,position,points
2025_17,2025,17,baku,ANT,mercedes,4,12
2025_17,2025,17,baku,LAW,rb,5,10
2025_17,2025,17,baku,TSU,red_bull,6,8
2025_17,2025,17,baku,NOR,mclaren,7,6
2025_17,2025,17,baku,HAM,ferrari,8,4
2025_17,2025,17,baku,LEC,ferrari,9,2
2025_17,2025,17,baku,HAD,rb,10,1
2025_17,2025,17,baku,BOR,sauber,11,0
2025_17,2025,17,baku,BEA,haas,12,0
2025_17,2025,17,baku,ALB,williams,13,0
2025_17,2025,17,baku,OCO,haas,14,0
2025_17,2025,17,baku,ALO,aston_martin,15,0
2025_17,2025,17,baku,HUL,sauber,16,0
2025_17,2025,17,baku,STR,aston_martin,17,0
2025_17,2025,17,baku,GAS,alpine,18,0
2025_17,2025,17,baku,COL,alpine,19,0
2025_17,2025,17,baku,PIA,mclaren,20,0
2025_18,2025,18,marina_bay,RUS,mercedes,1,25
2025_18,2025,18,marina_bay,VER,red_bull,2,18
2025_18,2025,18,marina_bay,NOR,mclaren,3,15
2025_18,2025,18,marina_bay,PIA,mclaren,4,12
2025_18,2025,18,marina_bay,ANT,mercedes,5,10
2025_18,2025,18,marina_bay,LEC,ferrari,6,8
2025_18,2025,18,marina_bay,ALO,aston_martin,7,6
2025_18,2025,18,marina_bay,HAM,ferrari,8,4
2025_18,2025,18,marina_bay,BEA,haas,9,2
2025_18,2025,18,marina_bay,SAI,williams,10,1
2025_18,2025,18,marina_bay,HAD,rb,11,0
2025_18,2025,18,marina_bay,TSU,red_bull,12,0
2025_18,2025,18,marina_bay,STR,aston_martin,13,0
2025_18,2025,18,marina_bay,ALB,williams,14,0
2025_18,2025,18,marina_bay,LAW,rb,15,0
2025_18,2025,18,marina_bay,COL,alpine,16,0
2025_18,2025,18,marina_bay,BOR,sauber,17,0
2025_18,2025,18,marina_bay,OCO,haas,18,0
2025_18,2025,18,marina_bay,GAS,alpine,19,0
2025_18,2025,18,marina_bay,HUL,sauber,20,0
2025_19,2025,19,americas,VER,red_bull,1,25
2025_19,2025,19,americas,NOR,mclaren,2,18
2025_19,2025,19,americas,LEC,ferrari,3,15
2025_19,2025,19,americas,HAM,ferrari,4,12
2025_19,2025,19,americas,PIA,mclaren,5,10
2025_19,2025,19,americas,RUS,mercedes,6,8
2025_19,2025,19,americas,TSU,red_bull,7,6
2025_19,2025,19,americas,HUL,sauber,8,4
2025_19,2025,19,americas,BEA,haas,9,2
2025_19,2025,19,americas,ALO,aston_martin,10,1
2025_19,2025,19,americas,LAW,rb,11,0
2025_19,2025,19,americas,STR,aston_martin,12,0
2025_19,2025,19,americas,ANT,mercedes,13,0
2025_19,2025,19,americas,ALB,williams,14,0
2025_19,2025,19,americas,OCO,haas,15,0
2025_19,2025,19,americas,HAD,rb,16,0
2025_19,2025,19,americas,COL,alpine,17,0
2025_19,2025,19,americas,BOR,sauber,18,0
2025_19,2025,19,americas,GAS,alpine,19,0
2025_19,2025,19,americas,SAI,williams,20,0
2025_20,2025,20,rodriguez,NOR,mclaren,1,25
2025_20,2025,20,rodriguez,LEC,ferrari,2,18
2025_20,2025,20,rodriguez,VER,red_bull,3,15
2025_20,2025,20,rodriguez,BEA,haas,4,12
2025_20,2025,20,rodriguez,PIA,mclaren,5,10
2025_20,2025,20,rodriguez,ANT,mercedes,6,8
2025_20,2025,20,rodriguez,RUS,mercedes,7,6
2025_20,2025,20,rodriguez,HAM,ferrari,8,4
2025_20,2025,20,rodriguez,OCO,haas,9,2
2025_20,2025,20,rodriguez,BOR,sauber,10,1
2025_20,2025,20,rodriguez,TSU,red_bull,11,0
2025_20,2025,20,rodriguez,ALB,williams,12,0
2025_20,2025,20,rodriguez,HAD,rb,13,0
2025_20,2025,20,rodriguez,STR,aston_martin,14,0
2025_20,2025,20,rodriguez,GAS,alpine,15,0
2025_20,2025,20,rodriguez,COL,alpine,16,0
2025_20,2025,20,rodriguez,SAI,williams,17,0
2025_20,2025,20,rodriguez,ALO,aston_martin,18,0
2025_20,2025,20,rodriguez,HUL,sauber,19,0
2025_20,2025,20,rodriguez,LAW,rb,20,0
2025_21,2025,21,interlagos,NOR,mclaren,1,25
2025_21,2025,21,interlagos,ANT,mercedes,2,18
2025_21,2025,21,interlagos,VER,red_bull,3,15
2025_21,2025,21,interlagos,RUS,mercedes,4,12
2025_21,2025,21,interlagos,PIA,mclaren,5,10
2025_21,2025,21,interlagos,BEA,haas,6,8
2025_21,2025,21,interlagos,LAW,rb,7,6
2025_21,2025,21,interlagos,HAD,rb,8,4
2025_21,2025,21,interlagos,HUL,sauber,9,2
2025_21,2025,21,interlagos,GAS,alpine,10,1
2025_21,2025,21,interlagos,ALB,williams,11,0
2025_21,2025,21,interlagos,OCO,haas,12,0
2025_21,2025,21,interlagos,SAI,williams,13,0
2025_21,2025,21,interlagos,ALO,aston_martin,14,0
2025_21,2025,21,interlagos,COL,alpine,15,0
2025_21,2025,21,interlagos,STR,aston_martin,16,0
2025_21,2025,21,interlagos,TSU,red_bull,17,0
2025_21,2025,21,interlagos,HAM,ferrari,18,0
2025_21,2025,21,interlagos,LEC,ferrari,19,0
2025_21,2025,21,interlagos,BOR,sauber,20,0
2025_22,2025,22,vegas,VER,red_bull,1,25
2025_22,2025,22,vegas,RUS,mercedes,2,18
2025_22,2025,22,vegas,ANT,mercedes,3,15
2025_22,2025,22,vegas,LEC,ferrari,4,12
2025_22,2025,22,vegas,SAI,williams,5,10
2025_22,2025,22,vegas,HAD,rb,6,8
2025_22,2025,22,vegas,HUL,sauber,7,6
2025_22,2025,22,vegas,HAM,ferrari,8,4
2025_22,2025,22,vegas,OCO,haas,9,2
2025_22,2025,22,vegas,BEA,haas,10,1
2025_22,2025,22,vegas,ALO,aston_martin,11,0
2025_22,2025,22,vegas,TSU,red_bull,12,0
2025_22,2025,22,vegas,GAS,alpine,13,0
2025_22,2025,22,vegas,LAW,rb,14,0
2025_22,2025,22,vegas,COL,alpine,15,0
2025_22,2025,22,vegas,ALB,williams,16,0
2025_22,2025,22,vegas,BOR,sauber,17,0
2025_22,2025,22,vegas,STR,aston_martin,18,0
2025_22,2025,22,vegas,NOR,mclaren,19,0
2025_22,2025,22,vegas,PIA,mclaren,20,0
2025_23,2025,23,losail,VER,red_bull,1,25
2025_23,2025,23,losail,PIA,mclaren,2,18
2025_23,2025,23,losail,SAI,williams,3,15
2025_23,2025,23,losail,NOR,mclaren,4,12
2025_23,2025,23,losail,ANT,mercedes,5,10
2025_23,2025,23,losail,RUS,mercedes,6,8
2025_23,2025,23,losail,ALO,aston_martin,7,6
2025_23,2025,23,losail,LEC,ferrari,8,4
2025_23,2025,23,losail,LAW,rb,9,2
2025_23,2025,23,losail,TSU,red_bull,10,1
2025_23,2025,23,losail,ALB,williams,11,0
2025_23,2025,23,losail,HAM,ferrari,12,0
2025_23,2025,23,losail,BOR,sauber,13,0
2025_23,2025,23,losail,COL,alpine,14,0
2025_23,2025,23,losail,OCO,haas,15,0
2025_23,2025,23,losail,GAS,alpine,16,0
2025_23,2025,23,losail,STR,aston_martin,17,0
2025_23,2025,23,losail,HAD,rb,18,0
2025_23,2025,23,losail,BEA,haas,19,0
2025_23,2025,23,losail,HUL,sauber,20,0
2025_24,2025,24,yas_marina,VER,red_bull,1,25
2025_24,2025,24,yas_marina,PIA,mclaren,2,18
2025_24,2025,24,yas_marina,NOR,mclaren,3,15
2025_24,2025,24,yas_marina,LEC,ferrari,4,12
2025_24,2025,24,yas_marina,RUS,mercedes,5,10
2025_24,2025,24,yas_marina,ALO,aston_martin,6,8
2025_24,2025,24,yas_marina,OCO,haas,7,6
2025_24,2025,24,yas_marina,HAM,ferrari,8,4
2025_24,2025,24,yas_marina,HUL,sauber,9,2
2025_24,2025,24,yas_marina,STR,aston_martin,10,1
2025_24,2025,24,yas_marina,BOR,sauber,11,0
2025_24,2025,24,yas_marina,BEA,haas,12,0
2025_24,2025,24,yas_marina,SAI,williams,13,0
2025_24,2025,24,yas_marina,TSU,red_bull,14,0
2025_24,2025,24,yas_marina,ANT,mercedes,15,0
2025_24,2025,24,yas_marina,ALB,williams,16,0
2025_24,2025,24,yas_marina,HAD,rb,17,0
2025_24,2025,24,yas_marina,LAW,rb,18,0
2025_24,2025,24,yas_marina,GAS,alpine,19,0
2025_24,2025,24,yas_marina,COL,alpine,20,0
2026_1,2026,1,albert_park,RUS,mercedes,1,25
2026_1,2026,1,albert_park,ANT,mercedes,2,18
2026_1,2026,1,albert_park,LEC,ferrari,3,15
2026_1,2026,1,albert_park,HAM,ferrari,4,12
2026_1,2026,1,albert_park,NOR,mclaren,5,10
2026_1,2026,1,albert_park,VER,red_bull,6,8
2026_1,2026,1,albert_park,BEA,haas,7,6
2026_1,2026,1,albert_park,LIN,rb,8,4
2026_1,2026,1,albert_park,BOR,audi,9,2
2026_1,2026,1,albert_park,GAS,alpine,10,1
2026_1,2026,1,albert_park,OCO,haas,11,0
2026_1,2026,1,albert_park,ALB,williams,12,0
2026_1,2026,1,albert_park,LAW,rb,13,0
2026_1,2026,1,albert_park,COL,alpine,14,0
2026_1,2026,1,albert_park,SAI,williams,15,0
2026_1,2026,1,albert_park,PER,cadillac,16,0
2026_1,2026,1,albert_park,STR,aston_martin,17,0
2026_1,2026,1,albert_park,ALO,aston_martin,18,0
2026_1,2026,1,albert_park,BOT,cadillac,19,0
2026_1,2026,1,albert_park,HAD,red_bull,20,0
2026_1,2026,1,albert_park,PIA,mclaren,21,0
2026_1,2026,1,albert_park,HUL,audi,22,0
2026_2,2026,2,shanghai,ANT,mercedes,1,25
2026_2,2026,2,shanghai,RUS,mercedes,2,18
2026_2,2026,2,shanghai,HAM,ferrari,3,15
2026_2,2026,2,shanghai,LEC,ferrari,4,12
2026_2,2026,2,shanghai,BEA,haas,5,10
2026_2,2026,2,shanghai,GAS,alpine,6,8
2026_2,2026,2,shanghai,LAW,rb,7,6
2026_2,2026,2,shanghai,HAD,red_bull,8,4
2026_2,2026,2,shanghai,SAI,williams,9,2
2026_2,2026,2,shanghai,COL,alpine,10,1
2026_2,2026,2,shanghai,HUL,audi,11,0
2026_2,2026,2,shanghai,LIN,rb,12,0
2026_2,2026,2,shanghai,BOT,cadillac,13,0
2026_2,2026,2,shanghai,OCO,haas,14,0
2026_2,2026,2,shanghai,PER,cadillac,15,0
2026_2,2026,2,shanghai,VER,red_bull,16,0
2026_2,2026,2,shanghai,ALO,aston_martin,17,0
2026_2,2026,2,shanghai,STR,aston_martin,18,0
2026_2,2026,2,shanghai,PIA,mclaren,19,0
2026_2,2026,2,shanghai,NOR,mclaren,20,0
2026_2,2026,2,shanghai,BOR,audi,21,0
2026_2,2026,2,shanghai,ALB,williams,22,0
2026_3,2026,3,suzuka,ANT,mercedes,1,25
2026_3,2026,3,suzuka,PIA,mclaren,2,18
2026_3,2026,3,suzuka,LEC,ferrari,3,15
2026_3,2026,3,suzuka,RUS,mercedes,4,12
2026_3,2026,3,suzuka,NOR,mclaren,5,10
2026_3,2026,3,suzuka,HAM,ferrari,6,8
2026_3,2026,3,suzuka,GAS,alpine,7,6
2026_3,2026,3,suzuka,VER,red_bull,8,4
2026_3,2026,3,suzuka,LAW,rb,9,2
2026_3,2026,3,suzuka,OCO,haas,10,1
2026_3,2026,3,suzuka,HUL,audi,11,0
2026_3,2026,3,suzuka,HAD,red_bull,12,0
2026_3,2026,3,suzuka,BOR,audi,13,0
2026_3,2026,3,suzuka,LIN,rb,14,0
2026_3,2026,3,suzuka,SAI,williams,15,0
2026_3,2026,3,suzuka,COL,alpine,16,0
2026_3,2026,3,suzuka,PER,cadillac,17,0
2026_3,2026,3,suzuka,ALO,aston_martin,18,0
2026_3,2026,3,suzuka,BOT,cadillac,19,0
2026_3,2026,3,suzuka,ALB,williams,20,0
2026_3,2026,3,suzuka,STR,aston_martin,21,0
2026_3,2026,3,suzuka,BEA,haas,22,0
2026_4,2026,4,miami,ANT,mercedes,1,25
2026_4,2026,4,miami,NOR,mclaren,2,18
2026_4,2026,4,miami,PIA,mclaren,3,15
2026_4,2026,4,miami,RUS,mercedes,4,12
2026_4,2026,4,miami,VER,red_bull,5,10
2026_4,2026,4,miami,HAM,ferrari,6,8
2026_4,2026,4,miami,COL,alpine,7,6
2026_4,2026,4,miami,LEC,ferrari,8,4
2026_4,2026,4,miami,SAI,williams,9,2
2026_4,2026,4,miami,ALB,williams,10,1
2026_4,2026,4,miami,BEA,haas,11,0
2026_4,2026,4,miami,BOR,audi,12,0
2026_4,2026,4,miami,OCO,haas,13,0
2026_4,2026,4,miami,LIN,rb,14,0
2026_4,2026,4,miami,ALO,aston_martin,15,0
2026_4,2026,4,miami,PER,cadillac,16,0
2026_4,2026,4,miami,STR,aston_martin,17,0
2026_4,2026,4,miami,BOT,cadillac,18,0
2026_4,2026,4,miami,HUL,audi,19,0
2026_4,2026,4,miami,LAW,rb,20,0
2026_4,2026,4,miami,GAS,alpine,21,0
2026_4,2026,4,miami,HAD,red_bull,22,0
2026_5,2026,5,villeneuve,ANT,mercedes,1,25
2026_5,2026,5,villeneuve,HAM,ferrari,2,18
2026_5,2026,5,villeneuve,VER,red_bull,3,15
2026_5,2026,5,villeneuve,LEC,ferrari,4,12
2026_5,2026,5,villeneuve,HAD,red_bull,5,10
2026_5,2026,5,villeneuve,COL,alpine,6,8
2026_5,2026,5,villeneuve,LAW,rb,7,6
2026_5,2026,5,villeneuve,GAS,alpine,8,4
2026_5,2026,5,villeneuve,SAI,williams,9,2
2026_5,2026,5,villeneuve,BEA,haas,10,1
2026_5,2026,5,villeneuve,PIA,mclaren,11,0
2026_5,2026,5,villeneuve,HUL,audi,12,0
2026_5,2026,5,villeneuve,BOR,audi,13,0
2026_5,2026,5,villeneuve,OCO,haas,14,0
2026_5,2026,5,villeneuve,STR,aston_martin,15,0
2026_5,2026,5,villeneuve,BOT,cadillac,16,0
2026_5,2026,5,villeneuve,PER,cadillac,17,0
2026_5,2026,5,villeneuve,NOR,mclaren,18,0
2026_5,2026,5,villeneuve,RUS,mercedes,19,0
2026_5,2026,5,villeneuve,ALO,aston_martin,20,0
2026_5,2026,5,villeneuve,ALB,williams,21,0
2026_5,2026,5,villeneuve,LIN,rb,22,0
2026_6,2026,6,monaco,ANT,mercedes,1,25
2026_6,2026,6,monaco,HAM,ferrari,2,18
2026_6,2026,6,monaco,HAD,red_bull,3,15
2026_6,2026,6,monaco,PIA,mclaren,4,12
2026_6,2026,6,monaco,LAW,rb,5,10
2026_6,2026,6,monaco,LIN,rb,6,8
2026_6,2026,6,monaco,GAS,alpine,7,6
2026_6,2026,6,monaco,ALB,williams,8,4
2026_6,2026,6,monaco,OCO,haas,9,2
2026_6,2026,6,monaco,ALO,aston_martin,10,1
2026_6,2026,6,monaco,BOR,audi,11,0
2026_6,2026,6,monaco,RUS,mercedes,12,0
2026_6,2026,6,monaco,HUL,audi,13,0
2026_6,2026,6,monaco,COL,alpine,14,0
2026_6,2026,6,monaco,PER,cadillac,15,0
2026_6,2026,6,monaco,SAI,williams,16,0
2026_6,2026,6,monaco,LEC,ferrari,17,0
2026_6,2026,6,monaco,STR,aston_martin,18,0
2026_6,2026,6,monaco,NOR,mclaren,19,0
2026_6,2026,6,monaco,BEA,haas,20,0
2026_6,2026,6,monaco,BOT,cadillac,21,0
2026_6,2026,6,monaco,VER,red_bull,22,0
2026_7,2026,7,catalunya,HAM,ferrari,1,25
2026_7,2026,7,catalunya,RUS,mercedes,2,18
2026_7,2026,7,catalunya,NOR,mclaren,3,15
2026_7,2026,7,catalunya,VER,red_bull,4,12
2026_7,2026,7,catalunya,PIA,mclaren,5,10
2026_7,2026,7,catalunya,HAD,red_bull,6,8
2026_7,2026,7,catalunya,GAS,alpine,7,6
2026_7,2026,7,catalunya,LAW,rb,8,4
2026_7,2026,7,catalunya,LIN,rb,9,2
2026_7,2026,7,catalunya,COL,alpine,10,1
2026_7,2026,7,catalunya,BOR,audi,11,0
2026_7,2026,7,catalunya,SAI,williams,12,0
2026_7,2026,7,catalunya,OCO,haas,13,0
2026_7,2026,7,catalunya,PER,cadillac,14,0
2026_7,2026,7,catalunya,LEC,ferrari,15,0
2026_7,2026,7,catalunya,ANT,mercedes,16,0
2026_7,2026,7,catalunya,BEA,haas,17,0
2026_7,2026,7,catalunya,ALB,williams,18,0
2026_7,2026,7,catalunya,ALO,aston_martin,19,0
2026_7,2026,7,catalunya,HUL,audi,20,0
2026_7,2026,7,catalunya,BOT,cadillac,21,0
2026_7,2026,7,catalunya,STR,aston_martin,22,0
2026_8,2026,8,red_bull_ring,RUS,mercedes,1,25
2026_8,2026,8,red_bull_ring,VER,red_bull,2,18
2026_8,2026,8,red_bull_ring,ANT,mercedes,3,15
2026_8,2026,8,red_bull_ring,PIA,mclaren,4,12
2026_8,2026,8,red_bull_ring,HAM,ferrari,5,10
2026_8,2026,8,red_bull_ring,HAD,red_bull,6,8
2026_8,2026,8,red_bull_ring,NOR,mclaren,7,6
2026_8,2026,8,red_bull_ring,LEC,ferrari,8,4
2026_8,2026,8,red_bull_ring,LAW,rb,9,2
2026_8,2026,8,red_bull_ring,LIN,rb,10,1
2026_8,2026,8,red_bull_ring,BOR,audi,11,0
2026_8,2026,8,red_bull_ring,HUL,audi,12,0
2026_8,2026,8,red_bull_ring,GAS,alpine,13,0
2026_8,2026,8,red_bull_ring,BEA,haas,14,0
2026_8,2026,8,red_bull_ring,COL,alpine,15,0
2026_8,2026,8,red_bull_ring,OCO,haas,16,0
2026_8,2026,8,red_bull_ring,ALB,williams,17,0
2026_8,2026,8,red_bull_ring,ALO,aston_martin,18,0
2026_8,2026,8,red_bull_ring,STR,aston_martin,19,0
2026_8,2026,8,red_bull_ring,SAI,williams,20,0
2026_8,2026,8,red_bull_ring,PER,cadillac,21,0
2026_8,2026,8,red_bull_ring,BOT,cadillac,22,0
2026_9,2026,9,silverstone,LEC,ferrari,1,25
2026_9,2026,9,silverstone,RUS,mercedes,2,18
2026_9,2026,9,silverstone,HAM,ferrari,3,15
2026_9,2026,9,silverstone,NOR,mclaren,4,12
2026_9,2026,9,silverstone,HAD,red_bull,5,10
2026_9,2026,9,silverstone,LAW,rb,6,8
2026_9,2026,9,silverstone,LIN,rb,7,6
2026_9,2026,9,silverstone,BOR,audi,8,4
2026_9,2026,9,silverstone,COL,alpine,9,2
2026_9,2026,9,silverstone,GAS,alpine,10,1
2026_9,2026,9,silverstone,PIA,mclaren,11,0
2026_9,2026,9,silverstone,BEA,haas,12,0
2026_9,2026,9,silverstone,OCO,haas,13,0
2026_9,2026,9,silverstone,PER,cadillac,14,0
2026_9,2026,9,silverstone,ANT,mercedes,15,0
2026_9,2026,9,silverstone,BOT,cadillac,16,0
2026_9,2026,9,silverstone,SAI,williams,17,0
2026_9,2026,9,silverstone,ALO,aston_martin,18,0
2026_9,2026,9,silverstone,STR,aston_martin,19,0
2026_9,2026,9,silverstone,VER,red_bull,20,0
2026_9,2026,9,silverstone,ALB,williams,21,0
2026_9,2026,9,silverstone,HUL,audi,22,0
2026_10,2026,10,spa,ANT,mercedes,1,25
2026_10,2026,10,spa,LEC,ferrari,2,18
2026_10,2026,10,spa,VER,red_bull,3,15
2026_10,2026,10,spa,HAM,ferrari,4,12
2026_10,2026,10,spa,PIA,mclaren,5,10
2026_10,2026,10,spa,HAD,red_bull,6,8
2026_10,2026,10,spa,NOR,mclaren,7,6
2026_10,2026,10,spa,BOR,audi,8,4
2026_10,2026,10,spa,LIN,rb,9,2
2026_10,2026,10,spa,COL,alpine,10,1
2026_10,2026,10,spa,GAS,alpine,11,0
2026_10,2026,10,spa,LAW,rb,12,0
2026_10,2026,10,spa,HUL,audi,13,0
2026_10,2026,10,spa,BEA,haas,14,0
2026_10,2026,10,spa,ALB,williams,15,0
2026_10,2026,10,spa,SAI,williams,16,0
2026_10,2026,10,spa,OCO,haas,17,0
2026_10,2026,10,spa,BOT,cadillac,18,0
2026_10,2026,10,spa,ALO,aston_martin,19,0
2026_10,2026,10,spa,STR,aston_martin,20,0
2026_10,2026,10,spa,PER,cadillac,21,0
2026_10,2026,10,spa,RUS,mercedes,22,0
2026_11,2026,11,hungaroring,NOR,mclaren,1,25
2026_11,2026,11,hungaroring,VER,red_bull,2,18
2026_11,2026,11,hungaroring,ANT,mercedes,3,15
2026_11,2026,11,hungaroring,LEC,ferrari,4,12
2026_11,2026,11,hungaroring,HAM,ferrari,5,10
2026_11,2026,11,hungaroring,HAD,red_bull,6,8
2026_11,2026,11,hungaroring,RUS,mercedes,7,6
2026_11,2026,11,hungaroring,LAW,rb,8,4
2026_11,2026,11,hungaroring,HUL,audi,9,2
2026_11,2026,11,hungaroring,LIN,rb,10,1
2026_11,2026,11,hungaroring,BOR,audi,11,0
2026_11,2026,11,hungaroring,GAS,alpine,12,0
2026_11,2026,11,hungaroring,STR,aston_martin,13,0
2026_11,2026,11,hungaroring,ALO,aston_martin,14,0
2026_11,2026,11,hungaroring,COL,alpine,15,0
2026_11,2026,11,hungaroring,OCO,haas,16,0
2026_11,2026,11,hungaroring,ALB,williams,17,0
2026_11,2026,11,hungaroring,SAI,williams,18,0
2026_11,2026,11,hungaroring,BEA,haas,19,0
2026_11,2026,11,hungaroring,PIA,mclaren,20,0
2026_11,2026,11,hungaroring,PER,cadillac,21,0
2026_11,2026,11,hungaroring,BOT,cadillac,22,0
2026_12,2026,12,zandvoort,NOR,mclaren,1,25
2026_12,2026,12,zandvoort,ANT,mercedes,2,18
2026_12,2026,12,zandvoort,RUS,mercedes,3,15
2026_12,2026,12,zandvoort,HAM,ferrari,4,12
2026_12,2026,12,zandvoort,LEC,ferrari,5,10
2026_12,2026,12,zandvoort,PIA,mclaren,6,8
2026_12,2026,12,zandvoort,LAW,red_bull,7,6
2026_12,2026,12,zandvoort,HUL,audi,8,4
2026_12,2026,12,zandvoort,ALO,aston_martin,9,2
2026_12,2026,12,zandvoort,GAS,alpine,10,1
2026_12,2026,12,zandvoort,TSU,rb,11,0
2026_12,2026,12,zandvoort,LIN,rb,12,0
2026_12,2026,12,zandvoort,BOR,audi,13,0
2026_12,2026,12,zandvoort,COL,alpine,14,0
2026_12,2026,12,zandvoort,PER,cadillac,15,0
2026_12,2026,12,zandvoort,SAI,williams,16,0
2026_12,2026,12,zandvoort,ALB,williams,17,0
2026_12,2026,12,zandvoort,BOT,cadillac,18,0
2026_12,2026,12,zandvoort,OCO,haas,19,0
2026_12,2026,12,zandvoort,STR,aston_martin,20,0
2026_12,2026,12,zandvoort,BEA,haas,21,0
2026_12,2026,12,zandvoort,VER,red_bull,22,0
2026_13,2026,13,monza,ANT,mercedes,1,25
2026_13,2026,13,monza,RUS,mercedes,2,18
2026_13,2026,13,monza,VER,red_bull,3,15
2026_13,2026,13,monza,NOR,mclaren,4,12
2026_13,2026,13,monza,PIA,mclaren,5,10
2026_13,2026,13,monza,HAM,ferrari,6,8
2026_13,2026,13,monza,GAS,alpine,7,6
2026_13,2026,13,monza,LIN,rb,8,4
2026_13,2026,13,monza,COL,alpine,9,2
2026_13,2026,13,monza,TSU,rb,10,1
2026_13,2026,13,monza,BOR,audi,11,0
2026_13,2026,13,monza,HUL,audi,12,0
2026_13,2026,13,monza,SAI,williams,13,0
2026_13,2026,13,monza,LAW,red_bull,14,0
2026_13,2026,13,monza,BEA,haas,15,0
2026_13,2026,13,monza,OCO,haas,16,0
2026_13,2026,13,monza,ALB,williams,17,0
2026_13,2026,13,monza,PER,cadillac,18,0
2026_13,2026,13,monza,BOT,cadillac,19,0
2026_13,2026,13,monza,STR,aston_martin,20,0
2026_13,2026,13,monza,ALO,aston_martin,21,0
2026_13,2026,13,monza,LEC,ferrari,22,0
